record_type,round,page_index,table_no,player_no,player_id,player_score,opponent_id,opponent_score,rank,total_score,omw_pct,wo_score,avomw_pct
round_pairing,Round 1,1,1,23,tw03376553,,tw47563643,,,,,,
round_pairing,Round 1,1,1,294,tw47563643,,tw03376553,,,,,,
round_pairing,Round 1,1,2,206,tw33097520,,tw48512422,,,,,,
round_pairing,Round 1,1,2,297,tw48512422,,tw33097520,,,,,,
round_pairing,Round 1,1,3,1033,tw18468179,,tw74724265,,,,,,
round_pairing,Round 1,1,3,450,tw74724265,,tw18468179,,,,,,
round_pairing,Round 1,1,4,167,tw27347873,,tw78866457,,,,,,
round_pairing,Round 1,1,4,467,tw78866457,,tw27347873,,,,,,
round_pairing,Round 1,1,5,166,tw27308734,,tw87180928,,,,,,
round_pairing,Round 1,1,5,509,tw87180928,,tw27308734,,,,,,
round_pairing,Round 1,1,6,171,tw27632184,,tw95551448,,,,,,
round_pairing,Round 1,1,6,572,tw95551448,,tw27632184,,,,,,
round_pairing,Round 1,1,7,124,tw20368538,,tw43185329,,,,,,
round_pairing,Round 1,1,7,262,tw43185329,,tw20368538,,,,,,
round_pairing,Round 1,1,8,1268,tw30001370,,tw32717439,,,,,,
round_pairing,Round 1,1,8,1344,tw32717439,,tw30001370,,,,,,
round_pairing,Round 1,1,9,256,tw42148523,,tw46362217,,,,,,
round_pairing,Round 1,1,9,283,tw46362217,,tw42148523,,,,,,
round_pairing,Round 1,1,10,302,tw48793078,,tw93054506,,,,,,
round_pairing,Round 1,1,10,553,tw93054506,,tw48793078,,,,,,
round_pairing,Round 1,1,11,1081,tw47674399,,tw33274690,,,,,,
round_pairing,Round 1,1,11,208,tw33274690,,tw47674399,,,,,,
round_pairing,Round 1,1,12,175,tw28094331,,tw79154733,,,,,,
round_pairing,Round 1,1,12,470,tw79154733,,tw28094331,,,,,,
round_pairing,Round 1,1,13,376,tw62324389,,tw65741542,,,,,,
round_pairing,Round 1,1,13,392,tw65741542,,tw62324389,,,,,,
round_pairing,Round 1,1,14,1639,tw33544977,,tw55032510,,,,,,
round_pairing,Round 1,1,14,338,tw55032510,,tw33544977,,,,,,
round_pairing,Round 1,1,15,1406,tw61995452,,tw11499785,,,,,,
round_pairing,Round 1,1,15,73,tw11499785,,tw61995452,,,,,,
round_pairing,Round 1,1,16,100,tw15456300,,tw69425578,,,,,,
round_pairing,Round 1,1,16,418,tw69425578,,tw15456300,,,,,,
round_pairing,Round 1,1,17,1662,tw93829445,,tw83905127,,,,,,
round_pairing,Round 1,1,17,1889,tw83905127,,tw93829445,,,,,,
round_pairing,Round 1,1,18,438,tw72829984,,tw76377702,,,,,,
round_pairing,Round 1,1,18,458,tw76377702,,tw72829984,,,,,,
round_pairing,Round 1,1,19,1942,tw29254880,,tw82001299,,,,,,
round_pairing,Round 1,1,19,487,tw82001299,,tw29254880,,,,,,
round_pairing,Round 1,1,20,235,tw38140274,,tw40237043,,,,,,
round_pairing,Round 1,1,20,243,tw40237043,,tw38140274,,,,,,
round_pairing,Round 1,1,21,361,tw59471628,,tw76371566,,,,,,
round_pairing,Round 1,1,21,457,tw76371566,,tw59471628,,,,,,
