record_type,round,page_index,table_no,player_no,player_id,player_score,opponent_id,opponent_score,rank,total_score,omw_pct,wo_score,avomw_pct
round_pairing,Round 1,1,1,1952,tw16280450,,tw91803326,,,,,,
round_pairing,Round 1,1,1,356,tw91803326,,tw16280450,,,,,,
round_pairing,Round 1,1,2,1446,tw64652700,,tw64436261,,,,,,
round_pairing,Round 1,1,2,263,tw64436261,,tw64652700,,,,,,
round_pairing,Round 1,1,3,267,tw64729411,,tw74343825,,,,,,
round_pairing,Round 1,1,3,294,tw74343825,,tw64729411,,,,,,
round_pairing,Round 1,1,4,1856,tw71550438,,tw01839437,,,,,,
round_pairing,Round 1,1,4,7,tw01839437,,tw71550438,,,,,,
round_pairing,Round 1,1,5,149,tw38376216,,tw64209062,,,,,,
round_pairing,Round 1,1,5,261,tw64209062,,tw38376216,,,,,,
round_pairing,Round 1,1,6,140,tw36869316,,tw32869182,,,,,,
round_pairing,Round 1,1,6,1703,tw32869182,,tw36869316,,,,,,
round_pairing,Round 1,1,7,115,tw31482431,,tw54572893,,,,,,
round_pairing,Round 1,1,7,224,tw54572893,,tw31482431,,,,,,
round_pairing,Round 1,1,8,121,tw33077938,,tw25684532,,,,,,
round_pairing,Round 1,1,8,94,tw25684532,,tw33077938,,,,,,
round_pairing,Round 1,1,9,104,tw27943796,,tw25312189,,,,,,
round_pairing,Round 1,1,9,92,tw25312189,,tw27943796,,,,,,
round_pairing,Round 1,1,10,173,tw43768909,,tw69663505,,,,,,
round_pairing,Round 1,1,10,280,tw69663505,,tw43768909,,,,,,
round_pairing,Round 1,1,11,142,tw37587087,,tw39941788,,,,,,
round_pairing,Round 1,1,11,159,tw39941788,,tw37587087,,,,,,
round_pairing,Round 1,1,12,355,tw91720502,,tw99738792,,,,,,
round_pairing,Round 1,1,12,382,tw99738792,,tw91720502,,,,,,
round_pairing,Round 1,1,13,105,tw28412822,,tw08856107,,,,,,
round_pairing,Round 1,1,13,33,tw08856107,,tw28412822,,,,,,
round_pairing,Round 1,1,14,1815,tw43380150,,tw99565294,,,,,,
round_pairing,Round 1,1,14,381,tw99565294,,tw43380150,,,,,,
round_pairing,Round 1,1,15,276,tw69069593,,tw18584107,,,,,,
round_pairing,Round 1,1,15,66,tw18584107,,tw69069593,,,,,,
round_pairing,Round 1,1,16,317,tw80051704,,tw89040038,,,,,,
round_pairing,Round 1,1,16,343,tw89040038,,tw80051704,,,,,,
round_pairing,Round 1,1,17,1388,tw96922965,,tw56468849,,,,,,
round_pairing,Round 1,1,17,237,tw56468849,,tw96922965,,,,,,
round_pairing,Round 1,1,18,235,tw56082998,,tw19291467,,,,,,
round_pairing,Round 1,1,18,71,tw19291467,,tw56082998,,,,,,
round_pairing,Round 1,1,19,11,tw02633794,,tw46076033,,,,,,
round_pairing,Round 1,1,19,1164,tw46076033,,tw02633794,,,,,,
