record_type,round,page_index,table_no,player_no,player_id,player_score,opponent_id,opponent_score,rank,total_score,omw_pct,wo_score,avomw_pct
round_pairing,Round 1,1,1,442,tw64800613,,tw08321351,,,,,,
round_pairing,Round 1,1,1,60,tw08321351,,tw64800613,,,,,,
round_pairing,Round 1,1,2,323,tw70942920,,tw03277090,,,,,,
round_pairing,Round 1,1,2,36,tw03277090,,tw70942920,,,,,,
round_pairing,Round 1,1,3,301,tw65936819,,tw83224274,,,,,,
round_pairing,Round 1,1,3,369,tw83224274,,tw65936819,,,,,,
round_pairing,Round 1,1,4,248,tw52162016,,tw75200521,,,,,,
round_pairing,Round 1,1,4,342,tw75200521,,tw52162016,,,,,,
round_pairing,Round 1,1,5,41,tw05346170,,tw99801052,,,,,,
round_pairing,Round 1,1,5,427,tw99801052,,tw05346170,,,,,,
round_pairing,Round 1,1,6,258,tw54347311,,tw11968406,,,,,,
round_pairing,Round 1,1,6,78,tw11968406,,tw54347311,,,,,,
round_pairing,Round 1,1,7,387,tw88860465,,tw30773684,,,,,,
round_pairing,Round 1,1,7,467,tw30773684,,tw88860465,,,,,,
round_pairing,Round 1,1,8,226,tw48714042,,tw59471628,,,,,,
round_pairing,Round 1,1,8,276,tw59471628,,tw48714042,,,,,,
round_pairing,Round 1,1,9,337,tw74811997,,tw75139643,,,,,,
round_pairing,Round 1,1,9,341,tw75139643,,tw74811997,,,,,,
round_pairing,Round 1,1,10,150,tw29536370,,tw58556933,,,,,,
round_pairing,Round 1,1,10,271,tw58556933,,tw29536370,,,,,,
round_pairing,Round 1,1,11,183,tw38236579,,tw44127879,,,,,,
round_pairing,Round 1,1,11,200,tw44127879,,tw38236579,,,,,,
round_pairing,Round 1,1,12,159,tw32167594,,tw89343025,,,,,,
round_pairing,Round 1,1,12,389,tw89343025,,tw32167594,,,,,,
round_pairing,Round 1,1,13,139,tw27715406,,tw85147749,,,,,,
round_pairing,Round 1,1,13,374,tw85147749,,tw27715406,,,,,,
round_pairing,Round 1,1,14,273,tw58781969,,tw09188186,,,,,,
round_pairing,Round 1,1,14,63,tw09188186,,tw58781969,,,,,,
round_pairing,Round 1,1,15,109,tw19522331,,tw33544977,,,,,,
round_pairing,Round 1,1,15,163,tw33544977,,tw19522331,,,,,,
round_pairing,Round 1,1,16,187,tw39185310,,tw34101256,,,,,,
round_pairing,Round 1,1,16,452,tw34101256,,tw39185310,,,,,,
round_pairing,Round 1,1,17,277,tw59548820,,tw75204861,,,,,,
round_pairing,Round 1,1,17,343,tw75204861,,tw59548820,,,,,,
round_pairing,Round 1,1,18,254,tw52806758,,tw91547922,,,,,,
round_pairing,Round 1,1,18,397,tw91547922,,tw52806758,,,,,,
round_pairing,Round 1,1,19,101,tw18419161,,tw87883655,,,,,,
round_pairing,Round 1,1,19,385,tw87883655,,tw18419161,,,,,,
round_pairing,Round 1,1,20,145,tw28763087,,tw15026318,,,,,,
round_pairing,Round 1,1,20,89,tw15026318,,tw28763087,,,,,,
round_pairing,Round 1,1,21,100,tw17453360,,tw07615948,,,,,,
round_pairing,Round 1,1,21,56,tw07615948,,tw17453360,,,,,,
round_pairing,Round 1,1,22,298,tw65388478,,tw81402936,,,,,,
round_pairing,Round 1,1,22,440,tw81402936,,tw65388478,,,,,,
round_pairing,Round 1,1,23,110,tw19702930,,tw49698910,,,,,,
round_pairing,Round 1,1,23,230,tw49698910,,tw19702930,,,,,,
round_pairing,Round 1,1,24,154,tw30477292,,tw99926791,,,,,,
round_pairing,Round 1,1,24,429,tw99926791,,tw30477292,,,,,,
round_pairing,Round 1,1,25,239,tw51141179,,tw98858591,,,,,,
round_pairing,Round 1,1,25,434,tw98858591,,tw51141179,,,,,,
round_pairing,Round 1,2,26,246,tw51727174,,tw07961243,,,,,,
round_pairing,Round 1,2,26,58,tw07961243,,tw51727174,,,,,,
round_pairing,Round 1,2,27,136,tw26870425,,tw62275938,,,,,,
round_pairing,Round 1,2,27,464,tw62275938,,tw26870425,,,,,,
round_pairing,Round 1,2,28,199,tw43380150,,tw84338791,,,,,,
round_pairing,Round 1,2,28,475,tw84338791,,tw43380150,,,,,,
round_pairing,Round 1,2,29,124,tw23475905,,tw46795660,,,,,,
round_pairing,Round 1,2,29,215,tw46795660,,tw23475905,,,,,,
round_pairing,Round 1,2,30,287,tw62288501,,tw16207920,,,,,,
round_pairing,Round 1,2,30,96,tw16207920,,tw62288501,,,,,,
round_pairing,Round 1,2,31,253,tw52723058,,tw85568194,,,,,,
round_pairing,Round 1,2,31,375,tw85568194,,tw52723058,,,,,,
round_pairing,Round 1,2,32,391,tw89609352,,tw84592025,,,,,,
round_pairing,Round 1,2,32,450,tw84592025,,tw89609352,,,,,,
round_pairing,Round 1,2,33,221,tw47904340,,tw64220350,,,,,,
round_pairing,Round 1,2,33,441,tw64220350,,tw47904340,,,,,,
round_pairing,Round 1,2,34,120,tw21820105,,tw27568465,,,,,,
round_pairing,Round 1,2,34,138,tw27568465,,tw21820105,,,,,,
round_pairing,Round 1,2,35,285,tw62197981,,tw91024018,,,,,,
round_pairing,Round 1,2,35,396,tw91024018,,tw62197981,,,,,,
round_pairing,Round 1,2,36,220,tw47570937,,tw35829419,,,,,,
round_pairing,Round 1,2,36,469,tw35829419,,tw47570937,,,,,,
round_pairing,Round 1,2,37,202,tw44821842,,tw60406611,,,,,,
round_pairing,Round 1,2,37,280,tw60406611,,tw44821842,,,,,,
round_pairing,Round 1,2,38,300,tw65624032,,tw26175828,,,,,,
round_pairing,Round 1,2,38,449,tw26175828,,tw65624032,,,,,,
round_pairing,Round 1,2,39,297,tw64863333,,tw98524107,,,,,,
round_pairing,Round 1,2,39,422,tw98524107,,tw64863333,,,,,,
round_pairing,Round 1,2,40,266,tw55416545,,tw10591384,,,,,,
round_pairing,Round 1,2,40,72,tw10591384,,tw55416545,,,,,,
round_pairing,Round 1,2,41,406,tw94173678,,tw17248165,,,,,,
round_pairing,Round 1,2,41,99,tw17248165,,tw94173678,,,,,,
round_pairing,Round 1,2,42,324,tw71186799,,tw14468417,,,,,,
round_pairing,Round 1,2,42,86,tw14468417,,tw71186799,,,,,,
round_pairing,Round 1,2,43,417,tw97072641,,tw08260040,,,,,,
round_pairing,Round 1,2,43,59,tw08260040,,tw97072641,,,,,,
round_pairing,Round 1,2,44,402,tw93076075,,tw06441088,,,,,,
round_pairing,Round 1,2,44,48,tw06441088,,tw93076075,,,,,,
round_pairing,Round 1,2,45,366,tw82566333,,tw13997688,,,,,,
round_pairing,Round 1,2,45,85,tw13997688,,tw82566333,,,,,,
round_pairing,Round 1,2,46,303,tw66591069,,tw99854074,,,,,,
round_pairing,Round 1,2,46,428,tw99854074,,tw66591069,,,,,,
round_pairing,Round 1,2,47,115,tw20362825,,tw72174151,,,,,,
round_pairing,Round 1,2,47,329,tw72174151,,tw20362825,,,,,,
round_pairing,Round 1,2,48,315,tw69069593,,tw77166361,,,,,,
round_pairing,Round 1,2,48,351,tw77166361,,tw69069593,,,,,,
round_pairing,Round 1,2,49,128,tw24694859,,tw48459554,,,,,,
round_pairing,Round 1,2,49,223,tw48459554,,tw24694859,,,,,,
round_pairing,Round 1,2,50,261,tw54804642,,tw96137948,,,,,,
round_pairing,Round 1,2,50,412,tw96137948,,tw54804642,,,,,,
round_pairing,Round 1,3,51,269,tw57017359,,tw82799687,,,,,,
round_pairing,Round 1,3,51,367,tw82799687,,tw57017359,,,,,,
round_pairing,Round 1,3,52,171,tw35735135,,tw52663760,,,,,,
round_pairing,Round 1,3,52,251,tw52663760,,tw35735135,,,,,,
round_pairing,Round 1,3,53,240,tw51144227,,tw72114925,,,,,,
round_pairing,Round 1,3,53,327,tw72114925,,tw51144227,,,,,,
round_pairing,Round 1,3,54,250,tw52301948,,tw57892529,,,,,,
round_pairing,Round 1,3,54,270,tw57892529,,tw52301948,,,,,,
round_pairing,Round 1,3,55,257,tw53723254,,tw82263693,,,,,,
round_pairing,Round 1,3,55,365,tw82263693,,tw53723254,,,,,,
round_pairing,Round 1,3,56,157,tw31640949,,tw79100139,,,,,,
round_pairing,Round 1,3,56,358,tw79100139,,tw31640949,,,,,,
round_pairing,Round 1,3,57,192,tw41073870,,tw57984326,,,,,,
round_pairing,Round 1,3,57,454,tw57984326,,tw41073870,,,,,,
round_pairing,Round 1,3,58,260,tw54581197,,tw59882595,,,,,,
round_pairing,Round 1,3,58,278,tw59882595,,tw54581197,,,,,,
round_pairing,Round 1,3,59,129,tw24854365,,tw67737837,,,,,,
round_pairing,Round 1,3,59,309,tw67737837,,tw24854365,,,,,,
round_pairing,Round 1,3,60,360,tw79504132,,tw06080149,,,,,,
round_pairing,Round 1,3,60,47,tw06080149,,tw79504132,,,,,,
round_pairing,Round 1,3,61,127,tw24581109,,tw55296032,,,,,,
round_pairing,Round 1,3,61,264,tw55296032,,tw24581109,,,,,,
round_pairing,Round 1,3,62,105,tw18939410,,tw16965198,,,,,,
round_pairing,Round 1,3,62,98,tw16965198,,tw18939410,,,,,,
round_pairing,Round 1,3,63,413,tw96360409,,tw15435377,,,,,,
round_pairing,Round 1,3,63,91,tw15435377,,tw96360409,,,,,,
round_pairing,Round 1,3,64,296,tw64598660,,tw05806145,,,,,,
round_pairing,Round 1,3,64,44,tw05806145,,tw64598660,,,,,,
round_pairing,Round 1,3,65,302,tw66588143,,tw86437657,,,,,,
round_pairing,Round 1,3,65,378,tw86437657,,tw66588143,,,,,,
round_pairing,Round 1,3,66,307,tw67348652,,tw04569307,,,,,,
round_pairing,Round 1,3,66,38,tw04569307,,tw67348652,,,,,,
round_pairing,Round 1,3,67,463,tw05999417,,tw07237919,,,,,,
round_pairing,Round 1,3,67,52,tw07237919,,tw05999417,,,,,,
round_pairing,Round 1,3,68,218,tw47218279,,tw56468849,,,,,,
round_pairing,Round 1,3,68,466,tw56468849,,tw47218279,,,,,,
round_pairing,Round 1,3,69,314,tw68822994,,tw80917498,,,,,,
round_pairing,Round 1,3,69,459,tw80917498,,tw68822994,,,,,,
round_pairing,Round 1,3,70,170,tw35219557,,tw00387540,,,,,,
round_pairing,Round 1,3,70,24,tw00387540,,tw35219557,,,,,,
round_pairing,Round 1,3,71,103,tw18584107,,tw58621187,,,,,,
round_pairing,Round 1,3,71,272,tw58621187,,tw18584107,,,,,,
round_pairing,Round 1,3,72,117,tw21568002,,tw33274690,,,,,,
round_pairing,Round 1,3,72,162,tw33274690,,tw21568002,,,,,,
round_pairing,Round 1,3,73,130,tw24889276,,tw64041902,,,,,,
round_pairing,Round 1,3,73,292,tw64041902,,tw24889276,,,,,,
round_pairing,Round 1,3,74,247,tw51751102,,tw26744706,,,,,,
round_pairing,Round 1,3,74,445,tw26744706,,tw51751102,,,,,,
round_pairing,Round 1,3,75,193,tw41286139,,tw45458321,,,,,,
round_pairing,Round 1,3,75,206,tw45458321,,tw41286139,,,,,,
round_pairing,Round 1,4,76,40,tw04959593,,tw49198811,,,,,,
round_pairing,Round 1,4,76,461,tw49198811,,tw04959593,,,,,,
round_pairing,Round 1,4,77,146,tw29023076,,tw75551324,,,,,,
round_pairing,Round 1,4,77,453,tw75551324,,tw29023076,,,,,,
round_pairing,Round 1,4,78,444,tw47146388,,tw05932500,,,,,,
round_pairing,Round 1,4,78,45,tw05932500,,tw47146388,,,,,,
round_pairing,Round 1,4,79,181,tw37918429,,tw95674193,,,,,,
round_pairing,Round 1,4,79,410,tw95674193,,tw37918429,,,,,,
round_pairing,Round 1,4,80,291,tw63508480,,tw74998985,,,,,,
round_pairing,Round 1,4,80,338,tw74998985,,tw63508480,,,,,,
