record_type,round,page_index,table_no,player_no,player_id,player_score,opponent_id,opponent_score,rank,total_score,omw_pct,wo_score,avomw_pct
round_pairing,Round 1,1,1,1697,tw46423373,,tw16163867,,,,,,
round_pairing,Round 1,1,1,57,tw16163867,,tw46423373,,,,,,
round_pairing,Round 1,1,2,1,tw00387540,,tw72829984,,,,,,
round_pairing,Round 1,1,2,1774,tw72829984,,tw00387540,,,,,,
round_pairing,Round 1,1,3,1021,tw11642031,,tw29518941,,,,,,
round_pairing,Round 1,1,3,1817,tw29518941,,tw11642031,,,,,,
round_pairing,Round 1,1,4,104,tw27263187,,tw31422118,,,,,,
round_pairing,Round 1,1,4,118,tw31422118,,tw27263187,,,,,,
round_pairing,Round 1,1,5,1989,tw21327393,,tw65373620,,,,,,
round_pairing,Round 1,1,5,244,tw65373620,,tw21327393,,,,,,
round_pairing,Round 1,1,6,14,tw05130167,,tw39397843,,,,,,
round_pairing,Round 1,1,6,147,tw39397843,,tw05130167,,,,,,
round_pairing,Round 1,1,7,1254,tw66591069,,tw34660312,,,,,,
round_pairing,Round 1,1,7,129,tw34660312,,tw66591069,,,,,,
round_pairing,Round 1,1,8,1620,tw88847292,,tw13090534,,,,,,
round_pairing,Round 1,1,8,44,tw13090534,,tw88847292,,,,,,
round_pairing,Round 1,1,9,1715,tw33274690,,tw19482629,,,,,,
round_pairing,Round 1,1,9,73,tw19482629,,tw33274690,,,,,,
round_pairing,Round 1,1,10,140,tw37402193,,tw25439887,,,,,,
round_pairing,Round 1,1,10,97,tw25439887,,tw37402193,,,,,,
round_pairing,Round 1,1,11,105,tw27433076,,tw85147749,,,,,,
round_pairing,Round 1,1,11,1589,tw85147749,,tw27433076,,,,,,
round_pairing,Round 1,1,12,225,tw60256639,,tw17203659,,,,,,
round_pairing,Round 1,1,12,64,tw17203659,,tw60256639,,,,,,
round_pairing,Round 1,1,13,101,tw26080590,,tw65936819,,,,,,
round_pairing,Round 1,1,13,249,tw65936819,,tw26080590,,,,,,
round_pairing,Round 1,1,14,359,tw91106608,,tw97857197,,,,,,
round_pairing,Round 1,1,14,392,tw97857197,,tw91106608,,,,,,
round_pairing,Round 1,1,15,1077,tw07314439,,tw36648556,,,,,,
